Date,Time,Otters,hSeals,eSeals
1/25/17,1010,6,119,0
1/26/17,800,2,34,0
1/27/17,715,2,12,0
1/28/17,1725,0,49,0
2/1/17,1620,0,80,0
2/2/17,1620,1,55,0
2/3/17,1000,1,27,0
2/4/17,950,0,160,0
2/5/17,1030,0,88,0
2/6/17,945,0,56,0
2/7/17,730,1,13,0
2/8/17,720,0,135,0
2/9/17,830,0,31,0
2/10/17,910,0,27,0
2/11/17,755,0,12,0
2/12/17,1435,0,150,0
2/13/17,900,0,42,1
2/14/17,840,0,56,0
2/15/17,950,0,72,0
2/16/17,1200,0,169,0
2/18/17,850,4,53,0
2/19/17,1640,0,132,0
3/11/17,935,0,91,0
3/12/17,1100,0,23,1
3/13/17,1300,0,42,1
3/14/17,1300,0,2,1
3/15/17,1715,0,96,0
3/16/17,835,0,32,1
3/17/17,820,0,78,0
3/18/17,1030,0,14,0
3/19/17,920,0,105,0
3/20/17,1215,1,82,0
3/21/17,1150,2,21,0
3/22/17,800,2,28,0
3/23/17,1240,0,202,0
3/25/17,1820,0,120,0
3/26/17,925,2,107,0
3/27/17,1510,0,138,0
3/28/17,1500,2,192,0
3/29/17,815,1,78,0
3/31/17,1040,2,65,0
4/1/17,1000,0,79,0
4/2/17,1220,0,126,0
4/3/17,1425,0,160,0
4/4/17,830,0,107,0
4/5/17,1040,0,73,0
4/7/17,1325,0,148,0
4/8/17,1610,0,219,0
4/9/17,1200,1,163,1
4/10/17,1330,1,150,0
4/11/17,1305,2,197,0
4/12/17,1430,0,87,0
4/13/17,745,0,46,0
4/14/17,1410,3,124,0
4/15/17,1720,0,137,0
4/16/17,1430,1,37,0
4/17/17,750,0,65,0
4/18/17,800,0,73,0
4/19/17,1500,0,69,0
4/20/17,720,1,62,0
4/21/17,840,3,105,0
4/23/17,,1,77,0
4/24/17,1215,0,172,0
4/25/17,1340,0,160,0
4/27/17,735,0,61,0
4/28/17,1400,0,120,0
4/29/17,925,2,43,0
4/30/17,1715,1,99,0
5/1/17,1140,0,65,0
5/2/17,1400,0,50,0
5/3/17,815,0,58,0
5/4/17,1320,0,93,0
5/6/17,750,2,41,0
5/7/17,910,0,113,0
5/8/17,1525,0,176,0
5/9/17,1300,2,154,0
5/10/17,805,1,61,0
5/11/17,1045,1,38,0
5/12/17,1000,0,22,0
5/13/17,850,0,38,0
5/14/17,1725,1,159,0
5/15/17,1655,2,149,0
5/16/17,1145,1,39,0
5/17/17,1140,0,61,0
5/18/17,1315,0,51,0
5/19/17,1040,1,54,0
5/20/17,1220,0,72,0
5/21/17,1520,0,93,0
5/22/17,1140,0,87,0
5/23/17,1110,0,35,0
5/24/17,1625,0,139,0
5/25/17,1525,1,166,0
5/26/17,1450,0,149,0
5/29/17,1725,0,159,0
5/30/17,1430,0,135,0
5/31/17,1515,1,94,0
6/1/17,1315,2,46,0
6/2/17,815,0,146,0
6/3/17,1915,1,74,0
6/4/17,745,1,157,0
6/5/17,1145,0,162,0
6/6/17,1000,0,177,0
6/7/17,700,2,69,0
6/8/17,910,1,45,0
6/9/17,1510,0,208,0
6/10/17,1630,0,210,0
6/11/17,1230,1,151,0
6/12/17,1630,0,220,0
6/13/17,1250,0,76,0
6/14/17,1720,3,197,0
6/15/17,1140,0,45,0
6/16/17,1020,1,31,0
6/17/17,1550,0,189,0
6/18/17,1715,5,171,0
6/19/17,1140,0,149,0
6/20/17,825,2,230,0
6/22/17,1230,2,130,0
6/23/17,1140,0,158,0
6/24/17,1715,1,96,0
6/25/17,950,2,86,0
6/26/17,1030,0,32,0
6/27/17,1250,0,12,0
6/28/17,815,0,153,0
6/29/17,900,2,252,0
6/30/17,1325,2,245,0
7/1/17,1910,3,171,0
7/2/17,700,3,262,0
7/4/17,930,0,21,0
7/5/17,820,1,107,0
7/7/17,1530,0,119,0
7/8/17,1300,0,98,0
7/22/17,840,3,88,0
7/23/17,910,3,52,0
7/24/17,840,0,80,0
7/25/17,730,2,68,0
7/26/17,1340,1,57,0
7/27/17,1310,1,15,0
7/28/17,1430,1,99,0
7/29/17,1540,1,123,0
7/30/17,1800,5,6,0
7/31/17,805,0,84,0
8/1/17,1230,0,24,0
8/2/17,1500,1,2,0
8/3/17,1900,3,3,0
8/4/17,1530,2,2,0
8/5/17,855,1,29,0
8/6/17,715,2,25,0
8/7/17,730,6,32,0
8/8/17,1150,0,17,0
8/9/17,1305,1,19,0
8/10/17,1030,4,3,0
8/11/17,630,8,34,0
8/12/17,945,2,63,0
8/13/17,1215,3,60,0
8/14/17,1525,5,5,0
8/15/17,840,1,58,0
8/16/17,1350,1,1,0
8/17/17,1420,0,2,0
8/18/17,1825,5,2,0
8/19/17,905,3,45,0
8/20/17,1430,1,1,0
8/21/17,630,0,3,0
8/22/17,1440,0,5,0
8/23/17,840,0,18,0
8/24/17,1150,0,20,0
8/25/17,1130,0,56,0
8/26/17,1320,0,3,0
8/27/17,1450,1,4,0
8/28/17,900,0,27,0
8/29/17,1620,1,19,0
8/30/17,1040,0,51,0
8/31/17,1320,1,3,0
9/1/17,750,0,25,0
9/2/17,1245,0,0,0
9/3/17,720,0,7,0
9/4/17,1130,1,1,0
9/5/17,1410,1,0,0
9/6/17,835,2,18,0
9/8/17,830,4,65,0
9/9/17,650,2,46,0
9/19/17,900,0,22,0
9/20/17,1640,0,0,0
9/21/17,1500,1,52,0
9/24/17,1015,0,44,0
9/25/17,1550,0,8,0
9/26/17,1000,2,18,0
9/27/17,920,0,66,0
9/29/17,920,1,60,1
9/30/17,825,0,57,1
10/1/17,1630,0,0,0
10/2/17,1000,0,59,1
10/3/17,1150,0,61,0
10/4/17,815,2,4,0
10/5/17,830,0,12,0
10/7/17,800,0,77,0
10/8/17,1000,1,76,0
10/9/17,815,2,45,0
10/10/17,815,2,72,0
10/11/17,750,0,57,0
10/12/17,1115,0,52,0
10/13/17,730,1,44,0
10/14/17,1815,1,6,0
10/15/17,810,2,23,0
10/17/17,945,2,22,0
10/18/17,1510,1,64,0
10/19/17,1325,0,49,0
10/20/17,1330,1,10,0
10/21/17,845,0,86,0
10/22/17,1035,0,72,0
10/23/17,1440,2,100,0
10/24/17,1415,0,82,0
10/25/17,1730,0,44,0
10/26/17,940,1,47,0
10/27/17,1715,2,15,0
10/28/17,1215,0,72,0
10/29/17,905,0,93,0
10/30/17,740,0,38,0
11/2/17,815,4,24,0
11/3/17,940,0,11,0
11/4/17,1350,1,54,0
11/5/17,745,0,33,0
11/6/17,750,0,47,0
11/7/17,1250,0,8,0
11/8/17,900,0,62,0
11/9/17,1320,2,60,0
11/10/17,825,2,173,0
11/11/17,810,2,97,0
11/12/17,915,0,45,0
11/13/17,1305,0,9,0
11/14/17,920,1,65,0
11/15/17,1015,1,120,0
11/16/17,705,1,17,0
11/17/17,900,0,108,0
11/18/17,1000,1,31,0
11/19/17,1640,1,23,0
11/20/17,1000,4,20,0
11/21/17,1130,1,88,0
11/22/17,720,0,51,1
11/23/17,740,0,99,1
11/24/17,720,0,124,1
11/25/17,1520,0,2,1
11/26/17,950,2,75,1
11/27/17,1030,2,88,0
11/28/17,1215,2,157,1
11/29/17,1420,2,141,1
11/30/17,915,1,83,1
12/1/17,810,2,36,1
12/2/17,1200,2,141,1
12/3/17,1040,1,61,1
12/4/17,1325,1,157,0
12/5/17,1110,2,58,1
12/7/17,750,2,52,2
12/8/17,940,0,69,3
12/9/17,920,0,110,3
12/10/17,1350,3,56,3
12/11/17,1410,3,96,3
12/12/17,1605,3,84,3
12/13/17,800,3,28,3
12/14/17,1045,1,94,4
12/16/17,1205,0,94,4
12/17/17,1520,2,164,4
12/18/17,840,2,16,4
12/19/17,1430,0,92,3
12/20/17,730,0,1,1
12/21/17,1250,1,163,3
12/22/17,1405,1,57,3
12/23/17,1110,0,23,3
12/24/17,820,2,30,2
12/26/17,1400,0,72,1
1/7/18,1535,2,65,0
1/8/18,1450,0,3,0
1/9/18,1110,2,99,0
1/11/18,1430,0,142,0
1/12/18,955,1,126,0
1/13/18,935,1,23,0
1/14/18,1345,0,66,0
1/15/18,1550,1,154,0
1/16/18,1610,1,87,0
1/17/18,845,1,65,0
1/18/18,1120,0,3,0
1/19/18,1650,2,146,0
1/21/18,940,2,110,0
1/22/18,1630,2,83,0
1/23/18,1620,1,124,0
1/24/18,1015,1,69,0
1/25/18,810,0,44,0
1/26/18,1330,1,118,0
1/27/18,1630,0,69,0
1/29/18,1250,1,59,0
1/30/18,1345,0,55,0
1/31/18,1115,0,92,0
2/1/18,1335,0,76,0
2/2/18,1000,0,23,0
2/3/18,1250,1,66,0
2/4/18,815,1,33,0
2/8/18,1650,1,31,0
2/9/18,1345,0,1,0
2/10/18,1410,1,141,0
2/11/18,1050,2,52,0
2/12/18,1000,0,66,0
2/13/18,1615,2,138,0
2/14/18,1035,0,37,0
2/15/18,1030,1,43,0
2/16/18,1330,0,47,0
2/17/18,1215,0,28,0
2/18/18,1025,3,47,0
2/19/18,1220,2,42,0
2/20/18,1145,3,171,0
2/21/18,1700,3,3,0
2/22/18,1410,2,91,0
2/23/18,940,1,106,0
2/24/18,1230,0,105,0
2/25/18,1230,1,31,0
2/27/18,1450,1,154,0
2/28/18,900,3,62,0
3/1/18,1510,0,2,0
3/2/18,1110,6,146,0
3/3/18,1335,1,77,0
3/4/18,920,2,132,0
3/5/18,945,2,27,0
3/6/18,1440,0,99,0
3/7/18,1150,1,33,0
3/8/18,1215,0,13,0
3/9/18,1135,0,109,0
3/11/18,1133,0,57,0
3/12/18,845,0,20,0
3/13/18,830,2,83,0
3/15/18,950,1,101,0
3/16/18,925,2,10,0
3/17/18,1145,0,117,1
3/18/18,1645,0,124,1
3/19/18,1145,2,56,1
3/21/18,1345,0,88,1
3/22/18,1400,0,30,0
3/23/18,1130,0,159,0
3/24/18,830,0,80,0
3/25/18,900,0,103,0
3/26/18,1725,0,101,0
3/27/18,945,0,73,0
3/28/18,1245,0,99,0
3/29/18,1215,0,46,0
3/30/18,1120,0,36,0
3/31/18,920,0,30,0
4/1/18,1350,0,74,0
4/2/18,1320,0,103,0
4/3/18,1420,0,99,0
4/4/18,1030,1,25,0
4/5/18,1530,0,27,0
4/6/18,1000,0,40,0
4/8/18,945,0,128,0
4/9/18,1200,0,155,0
4/10/18,1200,0,96,0
4/11/18,1635,0,149,0
4/12/18,1210,1,200,0
4/13/18,1035,1,132,0
4/14/18,1230,0,143,0
4/15/18,900,3,74,0
4/16/18,1140,2,93,0
4/17/18,1430,1,170,0
4/18/18,1415,1,140,0
4/19/18,1420,0,121,0
4/20/18,1600,1,121,0
4/21/18,1430,0,108,0
4/22/18,1530,2,123,0
4/23/18,820,1,103,0
4/24/18,1550,1,116,0
4/25/18,1020,1,138,0
4/26/18,1300,0,142,0
4/27/18,1715,1,148,0
4/28/18,930,2,70,1
4/29/18,1305,1,159,0
4/30/18,1115,2,137,0
5/1/18,1510,0,188,0
5/2/18,1430,2,154,0
5/3/18,1240,3,63,0
5/5/18,1910,5,119,0
5/6/18,1230,2,50,0
5/7/18,1130,1,62,0
5/8/18,1200,1,70,0
5/9/18,1410,2,102,0
5/11/18,1615,1,126,0
5/12/18,1020,3,146,0
5/13/18,1725,2,149,0
5/14/18,1335,3,143,0
5/17/18,1950,2,64,0
5/18/18,1035,3,40,0
5/19/18,1900,3,110,0
5/20/18,1150,2,97,0
5/21/18,1615,2,96,0
5/22/18,1150,1,115,0
5/23/18,1350,3,58,0
5/27/18,905,5,100,0
5/28/18,1220,3,177,0
5/29/18,915,3,108,0
5/30/18,1430,2,220,0
5/31/18,950,1,149,0
6/1/18,1050,1,34,0
6/2/18,1050,0,48,0
6/3/18,1150,2,101,0
6/5/18,725,3,190,0
6/6/18,1150,1,158,0
6/7/18,730,2,178,0
6/8/18,1030,0,158,0
6/9/18,1015,1,185,0
6/10/18,1930,2,7,0
6/11/18,1340,1,198,0
6/12/18,1350,2,210,0
6/13/18,1030,1,187,0
6/14/18,740,0,174,0
6/15/18,1210,1,209,0
6/16/18,1130,1,202,0
6/17/18,1700,2,234,0
6/18/18,1520,1,187,0
6/19/18,172,3,200,0
6/21/18,1422,0,181,0
6/22/18,1130,2,147,0
6/23/18,1030,2,207,0
6/24/18,1915,4,149,0
6/25/18,1030,1,159,0
6/26/18,1115,1,190,0
6/27/18,1050,2,267,0
6/28/18,835,2,229,0
6/29/18,745,2,215,0
6/30/18,1240,2,177,0
7/1/18,1915,2,225,0
7/2/18,1925,2,167,0
7/3/18,1715,1,219,1
7/4/18,1410,1,210,1
7/6/18,900,2,148,1
7/7/18,1840,1,133,1
7/8/18,1250,1,170,0
7/9/18,1530,1,134,0
7/10/18,1115,0,119,0
7/11/18,1045,1,148,0
7/12/18,1320,1,136,1
7/13/18,910,2,51,1
7/14/18,1345,1,130,0
7/15/18,1030,0,96,0
7/16/18,2010,1,84,1
7/17/18,1350,1,47,0
7/18/18,1200,0,76,1
7/19/18,1040,0,47,0
7/20/18,730,2,76,0
7/21/18,1630,1,37,0
7/22/18,1230,1,15,0
7/23/18,1040,2,70,0
7/25/18,1625,1,87,0
7/26/18,1520,1,83,0
7/27/18,1030,2,51,0
7/28/18,1730,1,58,0
7/29/18,1015,2,11,0
7/30/18,1155,0,43,0
7/31/18,950,1,24,0
8/2/18,,0,56,0
8/3/18,1505,2,56,0
8/4/18,1640,2,21,1
8/5/18,1345,2,23,1
8/6/18,1100,0,5,0
8/7/18,1310,1,76,0
8/8/18,1220,0,42,0
8/9/18,1110,1,5,0
8/11/18,1555,2,3,0
8/12/18,800,1,9,0
8/13/18,1005,2,12,0
8/14/18,955,1,51,0
8/15/18,1020,1,11,0
8/16/18,930,0,17,0
8/17/18,1155,0,10,0
8/18/18,810,0,35,0
8/19/18,910,0,40,0
8/20/18,1220,0,21,0
8/21/18,850,0,52,0
8/22/18,1550,1,0,0
8/23/18,1325,1,22,0
8/24/18,950,0,5,0
8/25/18,1415,0,5,0
8/26/18,1015,1,23,0
8/27/18,950,1,19,0
8/28/18,1720,1,4,0
8/29/18,940,1,25,0
8/30/18,1600,0,0,0
8/31/18,1055,1,12,0
9/1/18,1500,0,70,0
9/2/18,1315,1,48,0
9/3/18,1010,2,64,0
9/4/18,1220,0,0,1
9/5/18,820,1,46,1
9/6/18,1035,0,17,1
9/7/18,1845,2,11,1
9/8/18,1010,1,4,0
9/9/18,1115,1,3,0
9/10/18,725,1,23,0
9/11/18,1340,1,4,0
9/12/18,1030,0,19,0
9/13/18,750,0,5,0
9/14/18,1100,0,0,0
9/15/18,1940,0,0,0
9/16/18,1400,1,1,0
9/17/18,1225,1,1,0
9/18/18,1805,1,9,0
9/19/18,1200,0,58,0
9/20/18,1250,1,0,0
9/21/18,805,1,21,0
9/22/18,1515,1,1,0
9/23/18,830,1,29,0
9/24/18,1010,0,54,0
9/25/18,925,1,19,0
9/26/18,1020,1,6,0
9/27/18,1610,0,32,0
9/28/18,1430,1,2,0
9/29/18,1900,0,1,0
9/30/18,1140,0,0,0
10/1/18,1100,1,8,0
10/2/18,905,0,8,0
10/3/18,825,0,44,0
10/4/18,1440,0,48,0
10/5/18,1030,0,38,0
10/6/18,845,1,38,0
10/7/18,1630,0,0,0
10/8/18,1200,1,66,0
10/9/18,1115,0,19,0
10/10/18,1530,1,91,0
10/11/18,950,0,61,0
10/12/18,1750,1,0,0
10/13/18,1230,0,6,0
10/14/18,950,0,101,0
10/15/18,1630,1,2,0
10/16/18,1030,0,48,0
10/17/18,920,0,71,0
10/18/18,1015,0,102,0
10/19/18,1540,0,86,0
10/20/18,945,0,55,0
10/21/18,1530,1,86,0
10/22/18,1125,0,72,0
10/23/18,1335,0,19,0
10/24/18,1140,1,56,0
10/25/18,1535,1,71,0
10/26/18,1340,0,52,0
11/14/18,1205,0,38,0
11/15/18,1520,0,97,0
11/16/18,1330,2,171,0
11/17/18,1650,3,60,0
11/18/18,1530,0,76,0
11/20/18,1350,0,48,0
11/21/18,1055,0,35,0
11/22/18,1015,0,90,0
11/23/18,900,1,33,1
11/24/18,815,0,90,1
11/25/18,1640,0,123,1
11/26/18,1450,1,74,1
11/27/18,1156,0,118,2
11/28/18,1025,2,40,2
11/29/18,705,0,0,2
11/30/18,925,0,137,2
12/1/18,1230,0,162,2
12/2/18,1525,0,177,2
12/3/18,920,0,91,3
12/4/18,1030,0,42,3
12/5/18,1200,0,101,3
12/6/18,1050,0,139,3
12/7/18,1130,0,151,3
12/8/18,1350,0,164,3
12/9/18,1110,0,94,3
12/10/18,1020,0,121,3
12/12/18,1230,0,129,2
12/13/18,1210,0,124,0
12/14/18,1125,0,108,1
12/16/18,1150,0,120,1
12/17/18,1020,0,99,0
12/18/18,945,0,124,1
12/19/18,1525,0,177,1
12/20/18,1610,0,195,1
12/21/18,1110,0,112,1
12/22/18,1355,0,164,1
12/23/18,940,0,54,1
12/24/18,1210,0,93,0
12/25/18,1605,0,74,1
12/26/18,835,0,112,1
12/27/18,1325,0,56,0
12/28/18,1320,0,111,1
12/29/18,1600,0,17,0
12/30/18,1210,0,150,0
12/31/18,1445,0,134,0
1/1/19,,0,41,0
1/2/19,1050,3,80,0
1/3/19,1530,0,107,0
1/4/19,1220,0,80,0
1/5/19,1520,0,12,0
1/7/19,1055,1,142,0
1/8/19,1240,1,120,0
1/9/19,,2,156,0
1/10/19,1150,0,152,0
1/11/19,1450,1,74,0
1/12/19,1220,2,158,0
1/13/19,1415,0,211,0
1/14/19,900,2,41,0
1/15/19,1430,2,31,0
1/16/19,1320,2,165,0
1/17/19,800,2,30,0
1/18/19,1150,0,228,0
1/19/19,1000,0,41,2
1/20/19,1015,0,58,2
1/21/19,930,0,48,1
1/22/19,1450,0,148,1
1/23/19,1430,0,32,0
1/24/19,855,0,104,0
1/25/19,1738,0,88,0
1/26/19,1205,2,129,0
1/27/19,1135,0,44,0
1/28/19,1215,0,102,0
1/29/19,1440,0,88,0
1/30/19,1445,0,58,0
1/31/19,935,0,62,0
2/1/19,940,0,65,0
2/2/19,1515,2,133,0
2/3/19,1315,2,155,0
2/4/19,825,6,25,0
2/6/19,1000,0,134,0
2/7/19,1005,1,84,0
2/8/19,1010,4,53,0
2/9/19,1230,2,159,0
2/10/19,1330,2,96,0
2/11/19,1030,0,133,0
2/12/19,1510,0,3,0
2/13/19,1730,0,9,0
2/14/19,1450,1,66,0
2/15/19,1200,0,121,0
2/16/19,1000,0,143,0
2/17/19,935,0,37,0
2/18/19,,0,147,0
2/19/19,905,0,45,0
2/20/19,1010,0,15,0
2/21/19,1550,0,166,0
2/22/19,1005,0,97,0
2/23/19,1615,0,72,0
2/24/19,1115,0,11,0
2/25/19,1420,0,28,0
2/26/19,1420,0,58,0
2/27/19,1305,0,23,0
2/28/19,1725,0,118,0
3/1/19,1330,0,149,0
3/2/19,1235,0,67,0
3/3/19,1545,0,77,0
3/4/19,1700,0,145,0
3/5/19,1420,0,51,0
3/6/19,1620,0,55,0
3/7/19,1430,1,95,0
3/8/19,1130,0,82,0
3/9/19,1115,4,54,0
3/10/19,1510,0,185,0
3/11/19,1050,0,106,0
3/12/19,1515,0,110,0
3/13/19,1150,2,140,0
3/15/19,1150,0,81,0
3/16/19,950,0,43,0
3/17/19,1640,0,19,0
3/19/19,1430,0,79,0
3/20/19,1615,0,152,0
3/21/19,1115,0,73,0
3/22/19,1315,2,151,0
3/23/19,1600,0,175,0
3/24/19,1630,1,141,0
3/25/19,1730,0,107,0
3/26/19,1300,0,105,0
3/27/19,1000,0,52,0
3/28/19,1830,0,75,0
3/29/19,940,0,77,0
5/31/19,740,1,87,1
6/1/19,1000,0,125,2
6/2/19,1145,0,137,2
6/3/19,1434,0,109,1
6/4/19,1350,0,157,1
6/5/19,1855,4,151,1
6/6/19,1610,0,194,1
6/7/19,1530,1,177,0
6/8/19,1725,2,208,0
6/9/19,1120,0,107,0
6/10/19,1410,0,71,0
6/11/19,1715,4,87,0
6/12/19,1530,0,124,0
6/13/19,1450,0,154,0
6/14/19,1155,0,149,0
6/15/19,1210,2,202,0
6/16/19,1500,3,189,0
6/17/19,1400,2,206,0
6/18/19,850,1,215,0
6/19/19,1210,2,212,0
6/20/19,1635,0,249,0
6/21/19,840,1,202,0
6/22/19,2015,0,114,0
6/23/19,730,2,130,0
6/24/19,1630,1,194,0
6/25/19,1440,1,171,0
6/26/19,1525,0,101,0
6/27/19,1250,0,45,0
6/28/19,1110,0,205,0
6/29/19,1050,0,151,0
6/30/19,1000,0,190,0
7/1/19,1400,0,184,0
7/2/19,1200,1,175,0
7/3/19,1255,0,187,0
7/4/19,1105,0,159,0
7/5/19,1330,2,159,1
7/6/19,830,1,122,0
7/7/19,1640,2,168,0
7/8/19,1855,2,142,0
7/9/19,1050,0,106,0
7/10/19,940,0,66,0
7/11/19,1410,0,176,0
7/12/19,1250,0,142,0
7/13/19,1400,0,178,0
7/14/19,1740,0,140,0
7/15/19,1650,0,103,0
7/16/19,1300,0,93,0
7/17/19,1410,0,120,0
7/18/19,1615,0,56,0
7/24/19,1630,0,37,0
7/25/19,1800,3,7,0
7/26/19,1115,0,62,0
7/27/19,1520,0,34,0
7/28/19,1525,1,63,0
7/29/19,1350,0,107,0
7/30/19,1720,0,1,0
7/31/19,1215,0,47,0
8/1/19,1255,0,10,0
8/2/19,1535,0,6,0
8/3/19,930,0,13,0
8/4/19,910,0,20,0
8/5/19,1220,0,12,0
8/6/19,650,0,38,0
8/7/19,900,0,40,0
8/8/19,1310,0,2,0
8/9/19,1355,0,1,0
8/10/19,1850,0,0,0
8/11/19,1115,0,4,0
8/12/19,1830,0,5,0
8/13/19,1620,0,1,0
8/14/19,1030,0,2,0
8/15/19,1100,0,6,0
8/16/19,1000,0,25,0
8/17/19,1330,0,5,0
8/18/19,830,0,37,0
8/19/19,1830,1,0,0
8/20/19,1245,0,4,0
8/21/19,1100,0,0,0
8/22/19,1050,0,65,0
8/23/19,840,0,5,0
8/24/19,1120,0,5,0
8/25/19,1325,0,16,0
8/26/19,1650,0,0,0
8/27/19,800,0,27,0
8/28/19,1130,0,2,0
8/29/19,820,0,6,0
8/30/19,1330,0,0,0
9/1/19,1940,0,1,0
9/2/19,1050,0,15,0
9/4/19,1730,1,41,0
9/5/19,1350,0,4,0
9/6/19,730,0,35,0
9/8/19,1250,0,31,0
9/9/19,1110,0,4,0
9/10/19,1410,0,31,1
9/11/19,1315,0,34,1
9/12/19,1715,0,1,0
9/13/19,1820,0,0,0
9/14/19,1030,0,41,0
9/15/19,1250,0,5,0
9/16/19,1430,0,0,0
9/17/19,930,0,21,0
9/18/19,1030,0,32,0
9/19/19,1045,0,29,0
9/20/19,845,0,44,0
9/21/19,1000,0,2,0
9/22/19,815,0,34,0
9/26/19,930,0,77,0
9/27/19,1000,0,64,0
9/30/19,1835,1,93,0
10/1/19,1600,0,0,0
10/2/19,1250,0,0,0
10/3/19,1015,0,22,0
10/4/19,1430,0,10,0
10/5/19,1230,0,75,0
10/7/19,1250,0,0,0
10/8/19,950,1,20,0
10/12/19,1550,0,0,0
10/13/19,1430,0,0,0
10/14/19,1230,0,51,0
10/16/19,1400,1,37,0
10/17/19,1115,0,41,0
10/19/19,1420,0,32,0
10/20/19,1815,0,52,0
10/23/20,1145,0,74,0
10/24/20,1330,0,1,0
10/25/20,1315,0,68,0
10/26/20,1215,0,57,0
10/27/20,1400,0,0,0
10/28/20,1240,0,38,0
10/29/20,1400,0,20,0
10/30/20,1400,0,37,0
10/31/20,1400,0,5,0
11/1/20,1315,0,2,0
11/2/20,1240,0,56,0
11/3/20,1200,0,25,0
11/4/20,1230,0,71,0
11/5/20,700,0,31,1
11/6/20,1130,0,24,0
11/7/20,1345,0,5,0
11/8/20,1145,0,2,0
11/9/20,1230,0,150,0
11/10/20,1040,0,87,0
11/11/20,1200,2,23,0
11/12/20,1330,0,64,0
11/13/20,1330,0,46,0
11/14/20,1200,0,54,0
11/15/20,933,0,78,0
11/16/20,1300,0,69,0
11/17/20,1230,0,6,0
11/18/20,1300,0,69,0
11/19/20,1330,0,68,0
11/20/20,1430,0,100,0
11/21/20,730,0,24,0
11/22/20,730,0,10,0
11/23/20,1200,0,78,0
11/24/20,1145,0,98,0
11/25/20,1400,0,104,0
11/26/20,1320,0,123,0
11/27/20,1220,0,106,0
11/28/20,1150,0,29,0
11/29/20,1120,0,27,0
11/30/20,1315,0,67,0
12/1/20,1400,0,106,0
12/2/20,1300,0,110,0
12/3/20,1325,0,45,0
12/4/20,1245,0,140,1
12/5/20,1130,0,95,1
12/6/20,1140,0,59,1
12/7/20,1145,0,115,1
12/8/20,1240,0,104,1
12/9/20,1310,0,62,0
12/10/20,1400,0,134,1
12/11/20,1545,0,1,1
12/12/20,1310,1,70,1
12/13/20,1415,0,14,2
12/14/20,1200,0,105,1
12/15/20,1200,0,103,2
12/16/20,1040,0,76,2
12/17/20,1115,0,50,2
12/18/20,1130,0,131,2
12/19/20,1345,1,80,1
12/20/20,1145,1,99,2
12/21/20,1230,0,73,2
12/22/20,1500,0,90,2
12/23/20,1200,0,81,2
12/24/20,1200,0,13,2
12/25/20,1130,0,22,1
12/26/20,1315,0,125,1
12/27/20,1200,1,135,1
12/28/20,1230,2,121,0
12/29/20,1300,0,140,0
12/30/20,1230,0,117,0
12/31/20,1330,0,88,0
1/1/21,1245,0,138,0
1/2/21,1430,0,16,0
1/3/21,1200,0,127,0
1/4/21,1230,0,74,0
1/5/21,1130,0,159,0
1/6/21,1300,0,131,0
1/7/21,1400,0,139,0
1/8/21,1300,0,114,0
1/9/21,1300,0,139,0
1/10/21,1130,0,93,0
1/11/21,1200,0,129,0
1/12/21,11:30,1,37,0
1/13/21,1230,0,119,0
1/14/21,1230,1,55,0
1/15/21,1230,1,47,0
1/16/21,1315,1,127,0
1/17/21,1100,1,95,0
1/18/21,1230,1,111,0
1/19/21,1130,0,49,0
1/20/21,1115,0,28,1
1/21/21,1230,1,61,1
1/22/21,1330,0,18,1
1/23/21,1100,2,137,1
1/24/21,1045,21,84,1
1/25/21,1240,0,36,1
1/26/21,1200,1,143,1
1/27/21,1400,1,2,1
1/28/21,1330,3,50,0
1/29/21,1100,7,164,0
1/30/21,1145,3,102,0
1/31/21,1200,3,45,0
2/1/21,1240,2,132,0
2/2/21,1400,11,49,0
2/3/21,1300,14,52,0
2/4/21,1400,5,59,0
2/5/21,1330,3,20,0
2/6/21,1200,3,19,0
2/7/21,1245,4,42,0
2/8/21,1230,14,46,0
2/9/21,1130,3,26,0
2/10/21,1230,5,36,0
2/11/21,1200,2,51,0
2/12/21,1200,0,26,0
2/13/21,1500,23,30,0
2/14/21,1300,11,118,0
2/15/21,1300,11,87,0
2/16/21,1330,8,77,0
2/17/21,1300,6,87,0
2/18/21,1315,9,7,0
2/19/21,1100,3,22,0
2/20/21,1300,9,29,0
2/21/21,1130,5,111,0
2/22/21,1100,0,49,0
2/23/21,1400,2,49,0
2/24/21,1300,0,102,0
2/25/21,1130,0,63,0
2/26/21,1230,5,101,0
2/27/21,1300,6,117,0
2/28/21,1330,4,118,0
3/1/21,1245,1,40,0
3/2/21,1400,2,44,0
3/3/21,1330,3,87,0
3/4/21,1500,3,40,0
3/5/21,1045,0,23,1
3/6/21,1300,2,109,0
3/7/21,1315,0,71,0
3/8/21,1300,1,114,0
3/9/21,1330,0,80,0
3/10/21,1315,1,18,0
3/11/21,1400,1,131,0
3/12/21,1260,5,111,0
3/13/21,1300,1,47,0
3/14/21,1330,2,27,1
3/15/21,1145,0,34,1
3/16/21,1800,0,137,1
3/17/21,1330,6,47,1
3/18/21,1200,0,9,1
3/19/21,1500,2,48,0
3/20/21,1200,0,93,0
3/21/21,1200,1,29,0
3/22/21,1100,0,63,0
3/23/21,1400,0,67,0
3/24/21,1015,0,48,0
3/25/21,1230,0,75,0
3/26/21,1200,4,98,0
